Version,CommitId,Fichier,ContientBogue,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,LinesAdded,LinesDeleted,CommitsChanged,BugFixingCommits,CommitsBeforeVersion,DevelopersChanged,DevelopersBeforeVersion,AverageTimeBetweenChanges,AverageDeveloperExpertise,MinimumDeveloperExpertise
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractPrimitiveLazyObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,48,6,22,13.0,4,20,,9,14.0,10.0,4,2,,0,,0.0,91,113,396,50,5,14,7,12,7.6518731958760275,74.24850248745285,67.89287735677557
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractPrimitiveObjectInspector.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,10,10.0,1.0,10,0.0,0.0,2.0,8,,107,13,46,25.0,10,48,,15,26.0,16.0,10,1,,0,,1.0,4,819,192,25,20,80,5,14,7.323553815967882,75.58662936261932,6.865546053661518
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractPrimitiveWritableObjectInspector.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,2.0,2,,46,6,20,11.0,4,20,,6,11.0,7.0,4,1,,0,,1.0,0,452,4,8,8,80,8,20,2.9833203499412915,47.65183268712429,21.37798511057012
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractRecordWriter.java,False,14,0,12,1,3,,,,3.0,1.0,1.0,21,20.0,15.0,21,3.0,4.0,7.0,7,,334,29,246,101.0,125,61,,130,171.0,94.0,93,9,,3,,0.0,25,215,88,49,29,81,3,10,1.0877160619230506,60.803162073623454,54.86094712268933
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractRowContainer.java,False,0,0,0,0,0,,,,2.0,0.0,0.0,8,8.0,0.0,8,0.0,0.0,0.0,8,,59,10,14,12.0,0,35,,10,12.0,12.0,0,0,,0,,2.0,50,267,263,47,19,6,7,5,3.5757929633819376,71.46894713254758,5.363308074064307
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractSMBJoinProc.java,False,41,4,27,10,4,,,,1.0,0.0,0.0,12,12.0,0.0,12,0.0,2.0,7.0,3,,537,61,335,134.0,201,141,,175,227.0,109.0,163,12,,3,,0.0,42,948,418,28,8,6,8,19,3.7146300678757664,95.4197320521763,61.83926610630394
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractSSHCommand.java,False,3,0,3,0,1,,,,1.0,0.0,0.0,11,11.0,7.0,11,0.0,0.0,0.0,11,,70,4,48,22.0,15,18,,23,35.0,21.0,14,1,,0,,0.0,38,137,357,45,2,90,10,14,2.997515322885339,45.03754510303405,31.216848132658644
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractSSHResult.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,7,7.0,6.0,7,0.0,0.0,0.0,7,,62,2,42,22.0,12,18,,19,27.0,15.0,12,1,,0,,0.0,43,908,233,30,24,14,4,10,8.335596618090229,57.59013983380743,51.35262521538396
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractSemanticAnalyzerHook.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,37,6,14,10.0,1,17,,5,8.0,7.0,1,1,,0,,1.0,21,220,202,5,2,68,10,15,4.719522668749995,98.70241788986901,30.049971579218738
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractSerDe.java,False,11,0,4,8,1,,,,1.0,0.0,0.0,9,9.0,1.0,9,0.0,0.0,0.0,9,,127,15,30,22.0,4,83,,17,21.0,18.0,3,2,,0,,2.0,77,457,425,11,5,60,6,8,9.337900974321695,30.020433708688863,4.780463319697533
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractSerializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,65,8,12,11.0,0,45,,9,10.0,10.0,0,0,,0,,3.0,75,96,195,50,39,1,5,13,8.810719517243855,8.143098126794765,4.584783570810956
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractService.java,False,9,0,5,4,1,,,,1.0,0.0,1.0,13,13.0,5.0,13,0.0,2.0,1.0,10,,193,23,83,36.0,32,87,,35,54.0,27.0,29,2,,1,,1.0,5,8,309,4,4,34,4,16,7.150297261312728,34.80801984018277,19.75795556872764
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractStorageFormatDescriptor.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,1,1.0,0.0,1,0.0,0.0,0.0,1,,28,4,7,4.0,1,17,,2,4.0,3.0,1,1,,0,,2.0,43,964,41,18,4,79,6,18,9.416117624874829,73.09834889413173,43.32305288533967
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractTestAuthorizationApiAuthorizer.java,False,9,0,9,1,1,,,,11.0,1.0,3.0,21,20.0,0.0,21,0.0,1.0,1.0,19,,223,23,163,66.0,83,37,,73,100.0,57.0,55,6,,2,,0.0,23,591,227,44,35,32,2,7,3.2422436210794614,93.46460852993934,24.535798739136023
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractTestGenericUDFOPNumeric.java,False,12,1,9,2,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,56,6,30,22.0,11,20,,19,22.0,19.0,8,1,,0,,0.0,67,581,191,13,13,87,8,5,9.425972878328476,84.04759338991741,29.916350677805756
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractTestParquetDirect.java,False,7,0,6,0,1,,,,3.0,7.0,2.0,14,7.0,5.0,14,0.0,1.0,0.0,13,,173,27,128,75.0,50,19,,76,95.0,65.0,42,3,,2,,0.0,15,543,494,16,2,98,4,11,7.476486726280618,18.595007413724723,12.494060514541912
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractTestPhase.java,False,10,0,10,0,1,,,,1.0,3.0,12.0,6,3.0,17.0,6,2.0,1.0,2.0,1,,140,12,109,60.0,56,19,,81,89.0,59.0,33,2,,1,,0.0,17,14,387,19,13,55,5,5,2.32057320599611,71.17455194404283,26.793215144813356
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AbstractVectorDesc.java,False,3,0,3,0,1,,,,1.0,0.0,1.0,3,3.0,1.0,3,0.0,0.0,0.0,3,,39,7,15,8.0,4,17,,6,10.0,7.0,3,1,,0,,1.0,13,955,415,28,27,5,5,2,2.511261015052002,24.758671216306105,1.4331211266365378
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloCompositeRowId.java,False,13,3,7,3,1,,,,1.0,0.0,0.0,3,3.0,0.0,3,0.0,0.0,0.0,3,,95,15,32,20.0,12,48,,23,28.0,20.0,13,2,,1,,1.0,50,749,78,12,3,14,1,1,7.630239169609781,66.06499290761836,53.431164739944634
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloConnectionParameters.java,False,8,1,6,1,2,,,,1.0,0.0,8.0,16,16.0,2.0,16,2.0,0.0,0.0,14,,197,34,124,49.0,64,39,,66,93.0,49.0,51,4,,2,,0.0,31,7,37,6,4,19,9,15,7.240576971747743,84.63853197210149,28.05607533885288
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloDefaultIndexScanner.java,False,10,1,7,2,2,,,,1.0,0.0,1.0,13,13.0,8.0,13,0.0,0.0,2.0,11,,222,29,130,58.0,60,63,,77,101.0,57.0,53,7,,4,,0.0,48,264,441,7,4,4,6,11,9.128044177043801,50.23178563041843,45.34490202150767
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloHiveConstants.java,False,0,0,0,0,0,,,,1.0,0.0,11.0,0,0.0,0.0,0,0.0,0.0,0.0,0,,42,7,14,13.0,10,21,,9,10.0,10.0,5,0,,0,,1.0,50,47,80,18,1,64,3,5,6.718220941399473,77.34993844173583,41.024211965406025
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloHiveRow.java,False,8,0,8,0,2,,,,2.0,0.0,0.0,21,21.0,5.0,21,0.0,0.0,0.0,21,,247,36,185,63.0,97,26,,93,143.0,62.0,93,10,,3,,0.0,14,720,347,23,8,58,7,16,7.205638361878843,53.45312492425697,17.352707866775187
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloIndexDefinition.java,False,4,0,4,0,1,,,,1.0,0.0,0.0,9,9.0,3.0,9,0.0,1.0,0.0,8,,79,14,45,18.0,16,20,,19,33.0,19.0,16,4,,3,,0.0,44,440,192,33,26,74,7,8,4.857259565626785,16.362189178127863,12.905959984352531
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloIndexLexicoder.java,False,12,0,12,0,5,,,,1.0,4.0,5.0,5,1.0,0.0,5,0.0,1.0,0.0,4,,109,13,74,22.0,49,22,,35,45.0,22.0,29,9,,1,,0.0,30,428,278,18,10,86,2,15,7.474028377723362,61.633122402441344,7.899250375530736
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloIndexParameters.java,False,7,0,7,0,2,,,,1.0,0.0,6.0,7,7.0,1.0,7,0.0,0.0,0.0,7,,100,14,66,29.0,33,20,,35,50.0,30.0,25,4,,2,,0.0,30,695,238,49,5,85,9,7,9.98573537958772,96.58914052077483,74.28313569831465
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloIndexScanner.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,3,3.0,0.0,3,3.0,0.0,0.0,0,,56,8,9,8.0,0,39,,7,8.0,8.0,0,0,,0,,4.0,33,960,458,11,8,83,8,2,8.19685724614104,37.350400483000556,37.31398915977418
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloIndexScannerException.java,False,3,0,3,0,1,,,,1.0,0.0,1.0,3,3.0,0.0,3,0.0,0.0,0.0,3,,39,6,13,6.0,4,20,,5,9.0,6.0,3,1,,0,,1.0,54,789,27,38,33,49,6,1,6.099356255659969,42.826729855206565,13.028541957117374
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloIndexedOutputFormat.java,False,16,1,14,0,3,,,,2.0,6.0,3.0,15,9.0,11.0,15,1.0,3.0,4.0,7,,326,40,261,90.0,156,25,,142,195.0,91.0,123,13,,6,,0.0,10,710,79,0,0,90,4,18,7.93833463549335,59.32940335618686,25.05433042333841
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloPredicateHandler.java,False,20,2,13,5,3,,,,1.0,1.0,6.0,16,15.0,0.0,16,0.0,2.0,1.0,13,,443,51,288,134.0,164,104,,170,214.0,120.0,132,7,,2,,0.0,36,5,462,15,5,58,9,7,2.7166444523340463,42.282473295325275,19.51657815990568
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloQTestUtil.java,False,7,1,7,0,2,,,,1.0,0.0,0.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,44,5,19,9.0,7,20,,9,13.0,7.0,6,2,,1,,1.0,5,185,434,5,4,44,3,5,4.443215763525119,94.97656160425157,90.20290189300287
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloRangeGenerator.java,False,21,2,16,4,4,,,,1.0,0.0,1.0,14,14.0,4.0,14,0.0,2.0,8.0,4,,383,45,272,88.0,159,76,,135,203.0,86.0,131,13,,6,,0.0,28,247,197,27,23,10,4,2,2.1513220792191583,15.479474178079238,12.96604455755717
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloRowIdFactory.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,5,5.0,0.0,5,0.0,0.0,0.0,5,,67,8,19,18.0,0,40,,15,16.0,16.0,0,0,,0,,2.0,11,218,53,44,38,81,10,6,5.526276233019364,59.24901899822865,15.592949887166133
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloRowSerializer.java,False,28,3,19,6,4,,,,1.0,0.0,1.0,11,11.0,6.0,11,0.0,0.0,9.0,2,,381,45,247,92.0,152,89,,141,180.0,85.0,120,15,,4,,0.0,36,892,476,22,0,33,6,1,1.3889216957092838,84.63733507533816,54.7548247616416
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloSerDe.java,False,8,1,7,0,1,,,,1.0,0.0,1.0,11,11.0,4.0,11,0.0,0.0,2.0,9,,157,26,108,53.0,48,23,,58,75.0,49.0,35,3,,2,,0.0,21,605,373,23,1,29,2,9,2.4117640023702793,45.42527946803591,42.5080184574992
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloSerDeParameters.java,False,9,1,6,1,2,,,,1.0,2.0,16.0,24,22.0,6.0,24,0.0,0.0,3.0,21,,311,60,198,92.0,101,53,,113,153.0,89.0,84,4,,2,,0.0,27,577,104,11,7,71,5,8,3.6814210956084445,17.739558929659612,12.276278126652073
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloStorageHandler.java,False,16,2,12,1,3,,,,1.0,0.0,2.0,25,25.0,4.0,25,0.0,1.0,6.0,18,,496,78,361,140.0,201,57,,173,242.0,119.0,165,11,,4,,0.0,16,112,184,22,20,3,2,20,8.435594538338425,11.74877193982309,2.529312007222192
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AccumuloTestSetup.java,False,17,2,14,1,2,,,,1.0,0.0,2.0,5,5.0,1.0,5,0.0,0.0,2.0,3,,140,20,96,48.0,55,24,,70,83.0,48.0,41,3,,2,,0.0,25,942,351,24,2,83,5,3,7.7974198660315865,65.3795210146403,42.16399973016046
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AcidCompactionHistoryService.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,4,4.0,2.0,4,0.0,0.0,0.0,4,,71,8,43,21.0,18,20,,21,28.0,17.0,13,3,,1,,0.0,47,973,389,39,32,66,6,5,6.969038444806508,91.72125173569118,49.296095020676816
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AcidEventListener.java,False,12,1,11,1,2,,,,1.0,0.0,0.0,8,8.0,2.0,8,0.0,1.0,0.0,7,,146,15,105,47.0,53,26,,53,71.0,40.0,41,3,,1,,0.0,25,339,307,24,20,57,8,10,2.1163704549040396,23.07731136270435,22.281732407054264
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AcidHouseKeeperService.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,4,4.0,2.0,4,0.0,0.0,0.0,4,,71,8,42,21.0,17,21,,21,28.0,17.0,13,3,,1,,0.0,50,59,446,31,2,4,7,7,6.416345162458674,11.290452336477355,4.899369151606239
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AcidInputFormat.java,False,6,0,5,1,1,,,,6.0,0.0,0.0,18,18.0,5.0,18,6.0,0.0,0.0,12,,251,16,105,59.0,26,130,,52,74.0,48.0,27,2,,1,,1.0,24,225,62,21,16,97,7,12,4.890105040233291,82.88293155119182,59.10924008023397
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AcidOpenTxnsCounterService.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,4,4.0,4.0,4,0.0,0.0,0.0,4,,72,7,44,22.0,18,21,,22,29.0,18.0,13,3,,2,,0.0,48,835,183,40,9,8,3,3,6.106877152788825,19.833860069818982,17.045731830221083
3.1.2,8190d2be7b7165effa62bd21b7d60ef81fb0e4af,AcidOutputFormat.java,False,6,0,4,3,1,,,,2.0,0.0,0.0,37,37.0,17.0,37,2.0,0.0,0.0,35,,341,36,170,71.0,66,136,,85,125.0,68.0,57,3,,1,,0.0,80,684,162,42,27,74,2,6,7.941002123015789,66.34676419646095,51.04159818722432
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,ACLConfigurationParser.java,False,11,0,11,0,3,,,,1.0,0.0,3.0,10,10.0,2.0,10,0.0,3.0,0.0,7,,167,22,125,38.0,70,20,,57,89.0,37.0,58,11,,3,,0.0,16,508,335,39,30,16,3,12,2.029479931313746,1.4724949004080952,1.3925503642513029
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AMReporter.java,False,12,0,11,1,2,,,,10.0,0.0,1.0,39,39.0,33.0,39,11.0,2.0,4.0,22,,604,69,475,179.0,248,60,,231,319.0,162.0,190,7,,3,,0.0,13,913,323,44,5,16,7,13,5.725723642998455,52.75369895201797,46.567595791189824
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,ASTBuilder.java,False,17,1,16,1,5,,,,1.0,14.0,1.0,19,4.0,1.0,18,0.0,0.0,0.0,18,,395,37,326,72.0,246,32,,150,184.0,68.0,132,66,,2,,0.0,10,727,480,25,6,79,8,1,1.712537227796564,96.05986191625415,19.516674529185142
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,ASTConverter.java,False,18,1,15,2,4,,,,8.0,2.0,2.0,41,39.0,26.0,41,12.0,9.0,3.0,17,,931,106,726,254.0,457,99,,383,559.0,263.0,369,20,,5,,0.0,14,737,464,17,10,87,6,3,8.63976629766571,58.717077213433676,53.730853839173925
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,ASTErrorNode.java,False,2,0,2,0,1,,,,1.0,0.0,1.0,5,5.0,1.0,5,0.0,0.0,0.0,5,,49,8,21,18.0,6,20,,12,18.0,13.0,5,1,,0,,0.0,95,916,246,33,29,3,1,2,1.348655464331736,24.948898041911985,23.829354145505903
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,ASTNode.java,False,10,1,8,1,2,,,,1.0,0.0,1.0,26,26.0,7.0,26,0.0,8.0,0.0,18,,349,52,240,75.0,133,57,,123,178.0,67.0,129,11,,4,,0.0,24,251,111,44,17,52,9,8,8.79284408017885,37.451229346324794,1.5486926555954492
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,ASTNodeOrigin.java,False,7,0,4,3,1,,,,1.0,0.0,0.0,6,6.0,5.0,6,0.0,0.0,0.0,6,,95,9,31,14.0,10,55,,16,23.0,13.0,10,1,,0,,1.0,77,266,89,39,28,89,9,4,1.500194847204889,15.04563702779329,8.28417880268937
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,ATSHook.java,False,19,1,16,2,2,,,,10.0,1.0,11.0,15,24.0,29.0,25,3.0,4.0,2.0,16,,480,47,388,148.0,255,54,,229,291.0,139.0,204,10,,3,,0.0,14,281,449,1,1,97,10,17,9.460571326269068,17.67814199058713,6.131911839015785
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbortDroneException.java,False,3,0,3,0,1,,,,1.0,0.0,1.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,29,1,10,5.0,3,18,,4,7.0,5.0,2,1,,0,,1.0,80,638,155,37,21,55,2,20,3.174814764793302,8.177281293247509,5.338054042406844
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbortTxnEvent.java,False,8,0,4,4,1,,,,1.0,0.0,0.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,51,6,16,10.0,3,29,,8,11.0,8.0,3,1,,0,,1.0,81,406,278,30,8,33,5,19,4.380019219857812,98.57596440896324,32.076982772481784
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbortTxnHandler.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,3,3.0,0.0,3,1.0,0.0,0.0,2,,42,5,20,11.0,6,17,,10,14.0,9.0,6,1,,0,,0.0,85,66,115,43,37,43,6,3,8.998012665064973,8.017277106558364,1.4471169555162313
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbortTxnMessage.java,False,3,0,3,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,1.0,1,,36,5,7,4.0,1,24,,3,5.0,4.0,1,1,,0,,3.0,43,242,193,46,38,12,9,3,9.270458270666762,12.25008409082786,3.149241394983021
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbortTxnRequest.java,False,8,0,8,1,2,,,,6.0,3.0,8.0,41,40.0,7.0,43,1.0,2.0,0.0,40,,497,73,397,118.0,217,33,,186,278.0,104.0,188,8,,3,,0.0,8,751,360,42,25,90,5,9,1.2450086146806651,70.9194014155365,7.654760051643409
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbortTxnsDesc.java,False,5,0,3,2,1,,,,1.0,0.0,1.0,2,2.0,1.0,2,0.0,0.0,0.0,2,,36,0,13,8.0,3,23,,7,10.0,8.0,2,1,,0,,1.0,77,924,204,10,6,93,1,7,2.8112136468481905,48.86723832275037,10.302716112631483
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbortTxnsRequest.java,False,8,0,7,0,2,,,,6.0,3.0,5.0,39,38.0,4.0,41,1.0,2.0,0.0,38,,438,67,346,110.0,164,28,,154,236.0,101.0,149,6,,4,,0.0,8,417,386,23,22,38,10,5,2.8071507597076133,97.82020280375822,63.7293858467303
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractBucketJoinProc.java,False,39,3,32,3,7,,,,1.0,2.0,0.0,12,10.0,1.0,12,0.0,4.0,3.0,5,,521,52,401,157.0,239,69,,197,287.0,139.0,208,27,,6,,0.0,17,540,341,15,13,38,1,5,2.9119036816898225,79.06043435956926,40.895976372568676
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractCliConfig.java,False,7,0,6,0,2,,,,6.0,0.0,2.0,39,41.0,19.0,41,0.0,3.0,13.0,25,,409,61,320,111.0,153,28,,139,225.0,109.0,135,8,,4,,0.0,9,578,240,32,24,87,6,14,2.431494324051201,7.255251570367735,2.782590401054576
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractCommandHandler.java,False,7,0,7,0,2,,,,1.0,0.0,0.0,8,8.0,6.0,8,0.0,0.0,0.0,8,,110,18,67,30.0,26,25,,31,46.0,24.0,24,5,,2,,0.0,37,538,20,8,0,2,4,17,6.967150670346305,92.52759069830424,77.32901645838277
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractConstraintEventHandler.java,False,6,0,6,0,1,,,,1.0,0.0,0.0,2,2.0,0.0,2,2.0,0.0,0.0,0,,36,3,16,6.0,7,17,,5,8.0,6.0,2,1,,0,,1.0,6,229,280,27,3,66,8,12,2.5727169957228795,74.63377668035457,44.044635979605026
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractCoreBlobstoreCliDriver.java,False,16,1,14,1,2,,,,2.0,0.0,5.0,8,8.0,0.0,8,0.0,1.0,1.0,6,,187,22,139,58.0,81,27,,80,99.0,47.0,65,6,,2,,0.0,19,145,166,9,4,63,5,15,3.867256984840391,2.974981960097768,1.4892998709818945
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractCorrelationProcCtx.java,False,5,0,5,0,2,,,,1.0,0.0,1.0,8,8.0,5.0,8,0.0,0.0,0.0,8,,99,14,63,28.0,23,23,,35,49.0,29.0,22,5,,3,,0.0,37,737,91,32,6,4,1,6,3.5178685954978626,41.73791090826678,27.28243526504613
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractDeserializer.java,False,0,0,0,0,0,,,,1.0,0.0,0.0,4,4.0,0.0,4,0.0,0.0,0.0,4,,68,8,11,10.0,0,49,,9,10.0,10.0,0,0,,0,,4.0,45,168,78,4,4,8,3,15,9.832523232119096,86.6282729337495,24.931308533842888
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractEncodingAwareSerDe.java,False,8,0,8,0,2,,,,1.0,0.0,1.0,7,7.0,1.0,7,0.0,0.0,4.0,3,,87,12,43,27.0,11,32,,23,30.0,21.0,11,2,,1,,0.0,74,734,91,25,11,6,4,12,5.661224351227809,23.876724467419404,4.965879053999449
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractEventHandler.java,False,4,0,4,0,1,,,,1.0,0.0,1.0,3,3.0,2.0,3,1.0,0.0,0.0,2,,46,6,23,15.0,5,17,,13,17.0,13.0,5,1,,0,,0.0,74,443,15,42,28,26,7,14,8.28837690799281,85.67296180850364,1.2644653538855704
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractExpression.java,False,9,0,9,0,2,,,,1.0,0.0,1.0,13,13.0,2.0,13,0.0,0.0,11.0,2,,169,17,139,65.0,68,13,,98,124.0,66.0,76,3,,2,,0.0,9,146,469,25,10,51,7,11,2.148750356056464,52.68846751215556,44.68313632258458
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractFileMergeOperator.java,False,21,1,16,5,4,,,,1.0,1.0,3.0,14,13.0,17.0,14,0.0,2.0,6.0,6,,381,30,258,82.0,153,97,,132,182.0,74.0,127,14,,6,,0.0,38,521,204,28,18,22,7,20,9.378315262406314,80.26669164307415,63.001756125266695
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractFilterStringColLikeStringScalar.java,False,14,1,11,1,3,,,,10.0,0.0,1.0,28,28.0,20.0,28,9.0,1.0,1.0,17,,517,66,346,112.0,191,107,,178,258.0,116.0,151,23,,5,,0.0,31,890,413,45,8,75,8,1,8.44832082521059,96.26841286874092,30.767102298936077
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractGenericUDAFResolver.java,False,9,1,8,0,2,,,,1.0,0.0,0.0,2,2.0,0.0,2,0.0,0.0,0.0,2,,57,6,24,13.0,6,27,,6,10.0,6.0,4,2,,1,,1.0,13,143,136,20,15,46,6,2,6.94346899068881,22.174911653168508,15.464436358366413
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractGenericUDFReflect.java,False,15,0,14,1,3,,,,1.0,0.0,0.0,5,5.0,4.0,5,3.0,0.0,1.0,1,,108,11,71,25.0,37,26,,40,54.0,27.0,29,6,,3,,0.0,37,750,145,17,4,73,8,18,1.812975421417565,55.82975178901737,29.093505368247637
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractHBaseKeyFactory.java,False,5,0,5,0,1,,,,1.0,0.0,0.0,3,3.0,3.0,3,0.0,0.0,0.0,3,,53,8,28,19.0,5,17,,17,21.0,16.0,5,1,,0,,0.0,61,717,121,19,6,31,7,11,5.67922833384725,96.03291088211233,15.14525076931051
3.1.3,33ea6b6beb0aa50c711941d16995cfcb7d801c83,AbstractHBaseKeyPredicateDecomposer.java,False,16,2,12,3,2,,,,1.0,0.0,1.0,3,3.0,0.0,3,0.0,0.0,2.0,1,,80,10,38,19.0,18,32,,25,30.0,18.0,16,3,,2,,0.0,84,1,438,44,3,13,6,12,7.054725501012399,91.35277200450678,70.27826503751227
